osm_id,highway,button_operated,crossing,traffic_signals:sound,traffic_signals:vibration,bus,public_transport,layer,name,name:de,name:en,name:hy,name:ru,operator,railway,subway,wikidata,wikipedia,crossing:island,traffic_calming,entrance,ref,addr:city,addr:country,addr:district,addr:housenumber,addr:postcode,addr:region,addr:street,amenity,atm,branch,branch:en,branch:hy,branch:ru,brand,brand:en,brand:hy,brand:ru,brand:wikidata,cash_in,contact:facebook,email,opening_hours,operator:en,operator:hy,operator:ru,operator:wikidata,phone,website,cuisine,internet_access,check_date,delivery,wheelchair,fax,contact:phone,Մելնիցա,int_name,outdoor_seating,direction,maxspeed,crossing_ref,check_date:opening_hours,payment:cash,payment:debit_cards,shop,historic,tourism,facebook,payment:credit_cards,artist_name,memorial,name:fr,tactile_paving,traffic_signals,crossing:markings,bench,bin,covered,minibus,shelter,lit,automated,self_service,currency:AMD,drive_through,contact:instagram,contact:linkedin,contact:twitter,contact:youtube,barrier,smoking,fountain,level,location,operator:wikipedia,note,designation,healthcare,enforcement,disused:shop,internet_access:fee,rooms,religion,access,bollard,vehicle,start_date,artwork_type,memorial:conflict,addr:full,contact:email,addr:floor,indoor,official_name,official_name:en,official_name:hy,official_name:ru,short_name,short_name:en,short_name:hy,short_name:ru,payment:mastercard,payment:visa,payment:visa_electron,clothes,capacity,takeaway,bicycle,foot,motor_vehicle,alt_name,brand:wikipedia,payment:american_express,contact:website,disused:amenity,craft,office,phone_1,bic,opening_hours:signed,leisure,diet:vegetarian,traffic_signals:direction,email_1,internet_access:ssid,bicycle_parking,name:signed,description,fee,opening_hours:covid19,parking,kerb,aerialway,supervised,surface,stars,currency:EUR,currency:RUB,currency:USD,fixme,network:wikidata,station,dispensing,museum,name:ca,display,faces,support,air_conditioning,contact:whatsapp,inscription,building,diet:vegan,addr:city:en,addr:street:en,information,club,wheelchair:description:en,wheelchair:description:hy,wheelchair:description:ru,departures_board,beauty,healthcare:speciality,denotation,leaf_cycle,natural,payment:arca,payment:easypay,payment:idram,payment:mobidram,payment:telcell,payment:contactless,payment:cryptocurrencies,payment:diners_club,payment:discover_card,payment:electronic_purses,payment:jcb,payment:maestro,payment:visa_debit,toilets:handwashing,toilets:access,toilets:wheelchair,waste,payment:mir,stele,cash_out,man_made,vending,bottle,name:am,backrest,material,seats,operator:ref,contact:tiktok,description:ru,currency:BNB,currency:BUSD,currency:ETH,currency:TRX,currency:USDC,currency:USDT,currency:XBT,currency:XMR,massage,image,contact:pinterest,payment:coins,payment:notes,diet:gluten_free,contact:telegram,sport,brewery,addr:apartment,description:hy,lanes,old_name:en,old_name:hy,oneway,sidewalk:both,smoothness,name:etymology:wikidata,old_name,old_name:ru,colour,electrified,frequency,gauge,tunnel,voltage,living_street,building:levels,wikipedia:ru,building:architecture,additional levels,building:material,roof:shape,roof:levels,lanes:forward,motorcar:forward,theatre:genre,country,diplomatic,embassy,official_name:de,target,height,name:es,landuse,check_date:smoothness,sidewalk:left,sidewalk:right,turn:lanes,loc_name,service,lanes:backward,turn:lanes:backward,turn:lanes:forward,lanes:through,lanes:turnright,maxspeed:type,lines,sidewalk,int_ref,ref:en,shoulder,name:hi-Latn,bridge,maxheight,was:building:levels,junction,handrail,incline,ramp,step_count,horse,width,denomination,noname,water,abandoned,footway,was:building,power,was:amenity,lanes:turnleft,ramp:stroller,fence_type,alt_name:ru,building:levels:underground,payment:apple_pay,payment:google_pay,toilets,intermittent,nohousenumber,maxweight:signed,government,language:ru,name:ka,service_times,was:shop,building:flats,admin_level,boundary,pets_allowed,conveying,check_date:surface,sidewalk:left:surface,sidewalk:both:surface,wall,ramp:wheelchair,type,capital,is_in:continent,is_in:country,is_in:country_code,ISO3166-2,name:ab,name:ady,name:af,name:ak,name:an,name:ar,name:arz,name:ast,name:av,name:avk,name:awa,name:az,name:azb,name:ba,name:ban,name:bat-smg,name:bcl,name:be,name:be-tarask,name:bg,name:bn,name:bo,name:br,name:bs,name:bxr,name:cdo,name:ce,name:ceb,name:ckb,name:crh,name:cs,name:cv,name:cy,name:da,name:diq,name:el,name:eo,name:et,name:eu,name:fa,name:ff,name:fi,name:frp,name:fy,name:ga,name:gag,name:gd,name:gl,name:gv,name:haw,name:he,name:hi,name:hif,name:hr,name:hsb,name:ht,name:hu,name:hyw,name:ia,name:id,name:ie,name:ilo,name:io,name:is,name:it,name:ja,name:jv,name:kaa,name:kab,name:kk,name:kn,name:ko,name:ku,name:kv,name:ky,name:la,name:lad,name:lb,name:lez,name:li,name:lij,name:lmo,name:lt,name:lv,name:lzh,name:mdf,name:mg,name:mhr,name:mi,name:mk,name:ml,name:mn,name:mni,name:mr,name:ms,name:myv,name:mzn,name:nah,name:nan,name:ne,name:nl,name:nn,name:no,name:nov,name:ny,name:oc,name:os,name:pa,name:pap,name:pih,name:pl,name:pms,name:pnb,name:pt,name:qu,name:ro,name:rw,name:sa,name:sah,name:sat,name:sc,name:scn,name:sco,name:sd,name:sh,name:simple,name:sk,name:sl,name:sn,name:sq,name:sr,name:su,name:sv,name:sw,name:szl,name:ta,name:te,name:tg,name:th,name:tk,name:tl,name:tr,name:tt,name:tw,name:udm,name:ug,name:uk,name:ur,name:uz,name:vec,name:vep,name:vi,name:vls,name:vo,name:vro,name:war,name:wuu,name:xmf,name:yi,name:yo,name:yue,name:zea,name:zh,place,from,network,public_transport:version,route,to,restriction,route_master,sss,charge,WKT
"353811979","traffic_signals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5247754 40.1788209)"
"356651076",,,,,,,,,,,,,,,,,,,,,"yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5195406 40.1780044)"
"370050885",,,,,,,,,"Կոնվերս Բանկ",,"Converse Bank","Կոնվերս Բանկ","Конверс Банк","Կոնվերս Բանկ",,,,,,,,,"Երևան","AM","Կենտրոն","19","0001","Երևան","Սայաթ-Նովայի պողոտա","bank","yes","Սայաթ-Նովա","Sayat-Nova","Սայաթ-Նովա","Саят-Нова","Կոնվերս Բանկ","Converse Bank","Կոնվերս Բանկ","Конверс Банк","Q116032580","yes","conversebank","info@conversebank.am","Mo-Fr 09:30-17:00; Sa 10:00-14:30","Converse Bank","Կոնվերս Բանկ","Конверс Банк","Q116032580","+374 10 51 12 11","https://www.conversebank.am/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5194035 40.1835034)"
"370052673",,,,,,,,,"Միմինո",,"""Mimino""","Միմինո","""Мимино""",,,,,,,,,,"Երևան",,,"7",,,"Ալեք Մանուկյանի փողոց","restaurant",,,,,,,,,,,,,,"Mo-Su 10:00-00:00",,,,,"+374 10 57 33 44","www.mimino.info","georgian;armenian","wlan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5248669 40.1783161)"
"370052729",,,,,,,,,"Кавказский дом",,,,"Кавказский дом",,,,,,,,,,"Երևան",,,"72/1","0001",,"Հանրապետության փողոց","restaurant",,,,,,,,,,,,,,,,,,,"+374 11 57 75 77",,,"wlan","2023-06-14","yes","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5204432 40.178394)"
"370052735",,,,,,,,,"Ֆլագման",,"Flagman","Ֆլագման","Флагман",,,,,,,,,,,,,,,,,"cafe",,,,,,,,,,,,,,,,,,,,,,"wlan","2023-05-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5244171 40.1786208)"
"370053960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fountain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.523933 40.1777595)"
"370148312",,,,,,,,,"Գուստո",,"Gusto","Գուստո","Густо",,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"Mo-Su 10:00-24:00",,,,,,,"italian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5176919 40.183031)"
"370158511",,,,,,,,,"Ինեկոբանկ",,"Inecobank","Ինեկոբանկ","Инекобанк","Ինեկոբանկ",,,,,,,,,"Երևան","AM","Կենտրոն","17","0001","Երևան","Թումանյան փողոց","bank","yes",,,,,"Ինեկոբանկ","Inecobank","Ինեկոբանկ","Инекобанк","Q55614443",,"inecobankAM",,"Mo-Fr 09:05-17:00; Sa 09:30-14:30","Inecobank","Ինեկոբանկ","Инекобанк","Q55614443","+37410510510","https://www.inecobank.am/",,,"2022-05-21",,"no","+37410510573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5180149 40.181742)"
"370158519",,,,,,,,,"Թոմաս Թվինինգս թեյարան",,"Tomas Twinings tea house","Թոմաս Թվինինգս թեյարան",,,,,,,,,,,,,,,,,,"cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5186267 40.1831915)"
"370158730",,,,,,,,,"Ա. Պուշկինի անվան թիվ 8 դպրոց",,,,"Школа №8 имени А. С. Пушкина",,,,,,,,,,,,,,,,,"school",,,,,,,,,,,,,,"Mo-Fr 08:00-17:00",,,,,,,,,,,,,"+37410564931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5205563 40.1862696)"
"373127615",,,,,,,,,"Chalet",,"Chalet",,,,,,,,,,,,"Երևան",,,"8/1",,,"Խանջյան փողոց","cafe",,,,,,,,,,,,,,,,,,,"+374 10 58 02 43, +374 91 03 81 18",,"asian;georgian;oriental;kebab;local","wlan","2023-05-28",,,,,"Շալե",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5235664 40.1778934)"
"374208972",,,,,,,,,"Ջիաննի ակումբ",,"""Gianni club""","Ջիաննի ակումբ","""Gianni club""",,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.523888 40.1773437)"
"374209009",,,,,,,,,"Լա Կուչինա",,"La Cucine",,"Ла Кучина",,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5178141 40.1854041)"
"378366528",,,,,,,,,"Փոքր Փարիզ",,"Little Paris",,,,,,,,,,,,,,,,,,,"cafe",,,,,,,,,,,,,,,,,,,,,,,"2022-07-31",,,,,,"Little Paris","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5208333 40.1857071)"
"386887818",,,,,,,"stop_position","-2","Զորավար Անդրանիկ","General Andranik","General Andranik","Զորավար Անդրանիկ","Зоравар Андраник","Կարեն Դեմիրճյանի անվան Երևանի մետրոպոլիտեն","stop","yes","Q3576098","en:General Andranik (Yerevan Metro)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.512157 40.1713188)"
"406385088","traffic_signals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5214138 40.1738153)"
"407729601","traffic_signals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (44.5234872 40.1837438)"
